angular_Second_Momentrg1,Contrastrg1,Correlationrg1,SoSVariancerg1,inverse_Diff_Momentrg1,sum_Averagerg1,sum_Variancerg1,sum_Entropyrg1,Entropyrg1,diff_Variancerg1,diff_Entropyrg1,info_M_Correlation_1rg1,info_M_Correlation_2rg1,angular_Second_Momentrg2,Contrastrg2,Correlationrg2,SoSVariancerg2,inverse_Diff_Momentrg2,sum_Averagerg2,sum_Variancerg2,sum_Entropyrg2,Entropyrg2,diff_Variancerg2,diff_Entropyrg2,info_M_Correlation_1rg2,info_M_Correlation_2rg2,angular_Second_Momentrg3,Contrastrg3,Correlationrg3,SoSVariancerg3,inverse_Diff_Momentrg3,sum_Averagerg3,sum_Variancerg3,sum_Entropyrg3,Entropyrg3,diff_Variancerg3,diff_Entropyrg3,info_M_Correlation_1rg3,info_M_Correlation_2rg3,angular_Second_Momentrg4,Contrastrg4,Correlationrg4,SoSVariancerg4,inverse_Diff_Momentrg4,sum_Averagerg4,sum_Variancerg4,sum_Entropyrg4,Entropyrg4,diff_Variancerg4,diff_Entropyrg4,info_M_Correlation_1rg4,info_M_Correlation_2rg4,angular_Second_Momentrg5,Contrastrg5,Correlationrg5,SoSVariancerg5,inverse_Diff_Momentrg5,sum_Averagerg5,sum_Variancerg5,sum_Entropyrg5,Entropyrg5,diff_Variancerg5,diff_Entropyrg5,info_M_Correlation_1rg5,info_M_Correlation_2rg5,angular_Second_Momentrg6,Contrastrg6,Correlationrg6,SoSVariancerg6,inverse_Diff_Momentrg6,sum_Averagerg6,sum_Variancerg6,sum_Entropyrg6,Entropyrg6,diff_Variancerg6,diff_Entropyrg6,info_M_Correlation_1rg6,info_M_Correlation_2rg6,ImageName
0.25,6926.8125,148323291.6917,106281.9973,0.089343,610.1875,375703.4353,1.3863,1.3863,0.00050914,1.3863,-0.75,0.93541,0.1,6173.175,485567919.9666,107827.0973,0.042542,660.325,441479.1871,2.2679,2.3026,0.00022166,2.2333,-0.93883,0.99285,0.076923,7255.7885,658913897.2283,108158.1511,0.032811,664.3269,447988.7047,2.5383,2.5649,0.00017805,2.4583,-0.95797,0.99611,0.057566,8678.9885,906141539.4996,112161.0515,0.025635,672.625,462331.839,2.8038,2.8585,0.00013055,2.7605,-0.95897,0.99776,0.017027,10481.3579,2798305286.7323,105237.8289,0.010674,599.2428,389684.63,4.0381,4.0731,4.2372e-05,3.8502,-0.9809,0.99981,0.015941,10248.0216,2891906556.4654,100243.5151,0.010107,581.2855,371472.3746,4.1062,4.139,3.9216e-05,3.9194,-0.98242,0.99983,35899.dcm
0.2,2767.65,4952801544.426,860889.3985,0.028867,1877.55,3521796.04,1.6094,1.6094,0.00017793,1.6094,-1,0.9798,0.019638,7834.7413,42682362678.6544,925436.5969,0.011613,1898.5565,3598957.421,3.7885,3.9311,2.3442e-05,3.679,-0.93581,0.9996,0.015107,8668.2832,54205769130.069,905694.514,0.012913,1881.2258,3534273.1822,4.0415,4.1949,1.9641e-05,3.8798,-0.94565,0.99976,0.011764,12326.9631,66058028366.9065,874769.3073,0.012835,1844.5776,3404886.1348,4.318,4.4456,1.6093e-05,4.0812,-0.94431,0.99984,0.011569,13165.8615,66961822489.6687,871744.9834,0.012716,1840.5753,3391730.1102,4.329,4.4627,1.5782e-05,4.1,-0.9454,0.99984,0.011179,14396.2576,68744561077.9823,864218.1733,0.012275,1832.0366,3363355.7837,4.3641,4.4968,1.5211e-05,4.1364,-0.94717,0.99985,35902.dcm
1,25113.25,37654933.9986,59535.9991,0.002499,454.25,230317.25,-2.2204e-16,-2.2204e-16,0.0013624,-2.2204e-16,0,0,0.33333,27713.0833,163083778.6997,69409.6657,0.0011345,541.5833,321962.6434,1.0986,1.0986,0.00045289,1.0986,-1,0.94281,0.25,28894.75,207925050.7884,61858.2491,0.00087436,532.125,309538.558,1.3863,1.3863,0.00033921,1.3863,-1,0.96825,0.14286,27213.6786,327058541.3975,51096.5706,0.00064319,503.8214,277791.8255,1.9459,1.9459,0.00019304,1.9459,-1,0.98974,0.125,24989.5,340626841.6212,46631.4992,0.0006125,474.1875,252840.4837,2.0794,2.0794,0.00016867,2.0794,-1,0.99216,0.029897,16180.4341,545100120.0048,18099.2738,0.0042994,255.1007,96479.6753,3.4786,3.5182,4.3888e-05,3.4298,-1,0.99955,35905.dcm
1,103106.5,635986999.9993,302499.9995,0.00070772,1357.5,1879606.5,-2.2204e-16,-2.2204e-16,0.00069832,-2.2204e-16,0,0,1,103106.5,635986999.9993,302499.9995,0.00070772,1357.5,1879606.5,-2.2204e-16,-2.2204e-16,0.00069832,-2.2204e-16,0,0,1,103106.5,635986999.9993,302499.9995,0.00070772,1357.5,1879606.5,-2.2204e-16,-2.2204e-16,0.00069832,-2.2204e-16,0,0,1,103106.5,635986999.9993,302499.9995,0.00070772,1357.5,1879606.5,-2.2204e-16,-2.2204e-16,0.00069832,-2.2204e-16,0,0,1,103106.5,635986999.9993,302499.9995,0.00070772,1357.5,1879606.5,-2.2204e-16,-2.2204e-16,0.00069832,-2.2204e-16,0,0,1,103106.5,635986999.9993,302499.9995,0.00070772,1357.5,1879606.5,-2.2204e-16,-2.2204e-16,0.00069832,-2.2204e-16,0,0,35913.dcm
0.5,12146.5,1523898242.2079,622545.999,0.0013897,1565.5,2459970.7366,0.69315,0.69315,0.00040193,0.69315,-1,0.86603,0.33333,34569.5833,2169847656.8577,650790.999,0.00098426,1529.25,2355001.0179,1.0986,1.0986,0.00026774,1.0986,-1,0.94281,0.33333,34569.5833,2169847656.8577,650790.999,0.00098426,1529.25,2355001.0179,1.0986,1.0986,0.00026774,1.0986,-1,0.94281,0.25,35130.8125,2969306806.9108,680375.4989,0.00094417,1548.6875,2413891.6108,1.3863,1.3863,0.00020064,1.3863,-1,0.96825,0.2,36825.6,3996089456.3175,716908.5989,0.00077787,1601.6,2595289.6388,1.6094,1.6094,0.00016038,1.6094,-1,0.9798,0.2,36825.6,3996089456.3175,716908.5989,0.00077787,1601.6,2595289.6388,1.6094,1.6094,0.00016038,1.6094,-1,0.9798,35917.dcm
0.33333,33178.3333,2238465704.8403,709601.6653,0.042118,1629,2680628.5208,0.98309,1.0986,0.00029603,1.0986,-1,0.94281,0.11111,19762.0278,7780597011.6314,761782.2208,0.028695,1769.1389,3147682.5752,2.1587,2.1972,0.00010365,2.1587,-0.98247,0.99325,0.071429,16358.2679,12019477848.8434,766420.3558,0.019636,1768.0179,3136404.2073,2.6143,2.6391,6.5085e-05,2.6143,-0.98124,0.99717,0.069048,17491.8167,12479033545.6885,761413.8439,0.01834,1771.2548,3146849.2218,2.6488,2.6736,6.2672e-05,2.6504,-0.98124,0.99733,0.060662,16735.8879,13948128472.8367,740577.6733,0.0162,1748.9835,3070345.4024,2.7812,2.8029,5.6505e-05,2.7609,-0.98437,0.99797,0.024718,13528.0258,37286036786.5829,848288.6676,0.01734,1841.4509,3408524.3582,3.66,3.7039,2.4612e-05,3.6061,-0.98124,0.99962,35939.dcm
1,953439.5,13280423204.999,5764800.9996,2.4767e-06,4092.5,17198605.5,-2.2204e-16,-2.2204e-16,0.00030581,-2.2204e-16,0,0,1,953439.5,13280423204.999,5764800.9996,2.4767e-06,4092.5,17198605.5,-2.2204e-16,-2.2204e-16,0.00030581,-2.2204e-16,0,0,1,953439.5,13280423204.999,5764800.9996,2.4767e-06,4092.5,17198605.5,-2.2204e-16,-2.2204e-16,0.00030581,-2.2204e-16,0,0,1,953439.5,13280423204.999,5764800.9996,2.4767e-06,4092.5,17198605.5,-2.2204e-16,-2.2204e-16,0.00030581,-2.2204e-16,0,0,1,953439.5,13280423204.999,5764800.9996,2.4767e-06,4092.5,17198605.5,-2.2204e-16,-2.2204e-16,0.00030581,-2.2204e-16,0,0,1,953439.5,13280423204.999,5764800.9996,2.4767e-06,4092.5,17198605.5,-2.2204e-16,-2.2204e-16,0.00030581,-2.2204e-16,0,0,35945.dcm
0.5,60470.875,500562194.2486,354776.499,0.00024542,984.875,988653.5288,0.69315,0.69315,0.00046425,0.69315,-1,0.86603,0.5,60470.875,500562194.2486,354776.499,0.00024542,984.875,988653.5288,0.69315,0.69315,0.00046425,0.69315,-1,0.86603,0.16667,43366.3333,1348258708.7327,297735.9991,0.004755,924.6667,871624.4704,1.734,1.7918,0.00015417,1.7918,-1,0.98601,0.1,36662.125,2475297038.0535,294990.2991,0.0029214,958.725,944798.2777,2.2679,2.3026,9.2159e-05,2.3026,-1,0.99499,0.063542,31618.6823,3340110685.0144,255688.2971,0.0020478,879.676,802507.9715,2.7348,2.7565,6.0061e-05,2.7348,-1,0.99798,0.056373,32154.1904,3563455410.4499,244313.8055,0.0018328,853.192,760145.0857,2.8568,2.8761,5.462e-05,2.8364,-1,0.99841,35951.dcm
0.5,90209.375,319754698.3928,318111.9987,0.001955,863.875,765740.2704,0.69315,0.69315,0.0005291,0.69315,-1,0.86603,0.5,90209.375,319754698.3928,318111.9987,0.001955,863.875,765740.2704,0.69315,0.69315,0.0005291,0.69315,-1,0.86603,0.33333,76670.5833,454091574.6281,294410.9988,0.0013137,836.5833,714845.6288,1.0986,1.0986,0.00035236,1.0986,-1,0.94281,0.33333,76670.5833,454091574.6281,294410.9988,0.0013137,836.5833,714845.6288,1.0986,1.0986,0.00035236,1.0986,-1,0.94281,0.33333,76670.5833,454091574.6281,294410.9988,0.0013137,836.5833,714845.6288,1.0986,1.0986,0.00035236,1.0986,-1,0.94281,0.25,74543.3125,550141497.0341,264280.4989,0.00099114,792.1875,653271.8242,1.3863,1.3863,0.00026399,1.3863,-1,0.96825,35976.dcm
1,44586.75,960584249.2492,797448.9988,0.00015095,1768.25,3170979.75,-2.2204e-16,-2.2204e-16,0.00081367,-2.2204e-16,0,0,1,44586.75,960584249.2492,797448.9988,0.00015095,1768.25,3170979.75,-2.2204e-16,-2.2204e-16,0.00081367,-2.2204e-16,0,0,1,44586.75,960584249.2492,797448.9988,0.00015095,1768.25,3170979.75,-2.2204e-16,-2.2204e-16,0.00081367,-2.2204e-16,0,0,1,44586.75,960584249.2492,797448.9988,0.00015095,1768.25,3170979.75,-2.2204e-16,-2.2204e-16,0.00081367,-2.2204e-16,0,0,1,44586.75,960584249.2492,797448.9988,0.00015095,1768.25,3170979.75,-2.2204e-16,-2.2204e-16,0.00081367,-2.2204e-16,0,0,0.0041068,17796.9857,192278979775.0583,1049047.2773,0.0091526,2010.8176,4047603.2575,5.1665,5.4957,6.8056e-06,4.8413,-0.89879,0.99995,36005.dcm
1,6229,1326871572.9992,1075368.9986,0.0011457,2101.5,4421775,-2.2204e-16,-2.2204e-16,0.00083195,-2.2204e-16,0,0,0.021739,8602.9783,47404461160.1921,1109716.8898,0.022884,2104.9022,4425295.552,3.7307,3.8286,2.2524e-05,3.6468,-0.93264,0.99942,0.01087,13745.9864,88368986826.4635,1094449.4551,0.015957,2073.0897,4297000.9587,4.3796,4.5218,1.2637e-05,4.2198,-0.92581,0.99982,0.0050761,15403.6777,169955464196.6493,1117350.5721,0.012489,2084.764,4342380.5076,4.9985,5.2832,7.4923e-06,4.7336,-0.90148,0.99993,0.0042017,18046.1912,203873238807.2271,1086578.4481,0.012724,2052.0567,4213687.4799,5.1933,5.4723,6.5248e-06,4.8738,-0.90786,0.99995,0.0041152,18563,207992307243.6909,1089876.7475,0.012482,2052.6029,4215737.0089,5.2088,5.4931,6.4212e-06,4.8892,-0.90778,0.99995,36025.dcm
0.058824,8587.2794,7050972053.2127,633719.0565,0.053537,1539.4853,2370669.1513,2.7721,2.8332,8.7339e-05,2.6828,-0.94028,0.99705,0.045455,8869.9886,8852021080.5565,618360.9067,0.041931,1526.8295,2332150.0281,3.0123,3.091,6.4178e-05,2.9748,-0.93656,0.99811,0.04,10367.6,10006178530.2405,606831.4377,0.041935,1510.68,2286019.5528,3.1218,3.2189,5.5231e-05,3.1166,-0.94647,0.9986,0.034483,14135.1724,10938196634.8759,589521.4805,0.036215,1477.5862,2194987.8947,3.2717,3.3673,4.7204e-05,3.2672,-0.94112,0.99889,0.032258,14753.9194,11665716495.646,580622.5461,0.033887,1464.8871,2159735.213,3.3222,3.434,4.4303e-05,3.3291,-0.94615,0.99907,0.030303,16022.5606,12337447323.15,570028.3311,0.031841,1449.5606,2119397.4759,3.3915,3.4965,4.1166e-05,3.398,-0.95045,0.99921,36040.dcm
0.01503,2906.1544,22042610438.3422,796783.5569,0.055257,1766.0368,3109040.4199,3.8971,4.2042,3.7403e-05,3.5018,-0.7811,0.99826,0.012574,3543.9722,26643780424.2881,787640.4548,0.055345,1757.5278,3079675.3348,4.0836,4.3816,3.1558e-05,3.6705,-0.81032,0.99891,0.0095675,4921.3561,35099442465.0765,759670.9037,0.050655,1721.8042,2959761.7107,4.39,4.6536,2.47e-05,3.9145,-0.83542,0.99945,0.0087322,6172.1659,38938328590.668,750231.7912,0.046792,1708.903,2918008.6505,4.4936,4.7446,2.2083e-05,4.0179,-0.85044,0.99959,0.0079041,6814.6953,43985965118.6334,734553.6544,0.043895,1689.5391,2855647.241,4.5964,4.8439,2.0087e-05,4.1085,-0.86357,0.99971,0.0076036,6937.9944,46154742415.6931,727106.6598,0.042265,1680.2049,2826128.5881,4.6366,4.8825,1.9118e-05,4.1555,-0.87015,0.99975,36043.dcm
0.1,1307.75,1233640261.0007,161994.5986,0.027105,798.8,636839.2529,2.2333,2.3026,0.00014264,2.2333,-1,0.99499,0.052632,2784.6053,2403482580.967,173582.1565,0.015355,828.1842,687876.8901,2.8897,2.9444,7.8256e-05,2.835,-0.97506,0.99833,0.029437,3519.1489,4487573149.6844,191917.2634,0.011664,879.8654,778098.4553,3.4857,3.5259,4.8293e-05,3.335,-0.96305,0.99931,0.023268,4241.8764,5717810362.8691,189410.1619,0.0097396,869.3574,763210.1397,3.7212,3.7609,3.9885e-05,3.5358,-0.96825,0.99959,0.020208,5129.1535,6249400545.8029,181121.4504,0.0085339,847.6681,729061.3115,3.8533,3.9018,3.6377e-05,3.6308,-0.96534,0.99968,0.016542,5536.4341,7974262270.9583,194993.2497,0.0077195,874.6536,783302.6927,4.057,4.1023,2.9405e-05,3.8318,-0.96459,0.99977,36060.dcm
0.017093,2282.1441,21999699744.7586,726125.0487,0.049396,1689.1949,2843628.9235,3.8175,4.0717,3.9614e-05,3.4753,-0.8562,0.99908,0.014598,2749.4457,25994250178.0673,715233.737,0.045655,1675.2283,2797555.7948,3.9948,4.2291,3.4767e-05,3.6062,-0.87613,0.99937,0.012656,4067.4562,29551553920.1216,701373.1479,0.042588,1654.1937,2730608.7544,4.148,4.3734,2.9055e-05,3.7679,-0.87918,0.99953,0.011622,5137.3722,31931701258.7495,689092.9525,0.038809,1637.7244,2679563.237,4.2528,4.4616,2.6189e-05,3.8708,-0.88168,0.99961,0.010634,6716.7474,34889812619.73,675204.1854,0.035612,1616.7734,2616701.8468,4.3499,4.5499,2.3208e-05,3.988,-0.89059,0.9997,0.0098973,7343.9369,37413796212.9904,662378.1339,0.0358,1598.9757,2563507.7696,4.4315,4.6213,2.1267e-05,4.0728,-0.89676,0.99975,36086.dcm
0.14286,5286.75,11277560569.0523,1156119.7132,0.006506,2178.3214,4741107.7582,1.9459,1.9459,0.00010211,1.9459,-0.97456,0.98849,0.058824,7532.4559,26242161945.9093,1176389.7048,0.018625,2180.6912,4749787.3051,2.8128,2.8332,4.2985e-05,2.8128,-0.9636,0.99776,0.007905,10489.0591,135576402938.3127,1188381.9044,0.022357,2177.6299,4731787.6608,4.6463,4.8415,8.5705e-06,4.4702,-0.90454,0.99986,0.0032112,14008.361,244283572885.0642,1161328.9166,0.017662,2138.8883,4567455.6059,5.3176,5.7432,5.2305e-06,4.9674,-0.85518,0.99992,0.0025171,17677.0695,304799927350.7269,1139171.182,0.016334,2119.0331,4487911.3052,5.5224,5.9869,4.5498e-06,5.1124,-0.85897,0.99995,0.0024553,17987.3717,311098945875.5902,1133941.3668,0.016711,2114.1217,4468476.9442,5.5523,6.0117,4.4994e-06,5.1222,-0.85943,0.99995,36099.dcm
0.33333,12958.75,3599590666.185,1048834.6652,0.0011221,2028.0833,4121128.4691,1.0986,1.0986,0.00028563,1.0986,-1,0.94281,0.14286,36029,7616173393.2323,1001998.4271,0.0014176,1928.2857,3744979.3879,1.9459,1.9459,0.00012199,1.9459,-1,0.98974,0.083333,32895.6667,12130328419.6256,1009015.2485,0.0034422,1946.375,3813424.7211,2.4849,2.4849,7.0855e-05,2.4849,-0.95294,0.99533,0.074176,32955.7184,13509604386.0412,1027023.3529,0.02241,1955.7376,3847847.9606,2.602,2.602,6.5179e-05,2.5772,-0.94124,0.99605,0.069048,32205.7286,14441123785.9999,1013301.0319,0.020826,1942.8071,3798546.9649,2.6736,2.6736,6.0491e-05,2.6504,-0.94675,0.99666,0.066964,32577.4129,14880732704.7404,1006495.436,0.020776,1935.8103,3772896.3265,2.7058,2.7058,5.847e-05,2.6842,-0.94962,0.99689,36109.dcm
0.25,27812.375,2672938121.6695,759993.7481,0.037994,1667.75,2798790.812,1.3863,1.3863,0.0002596,1.3863,-1,0.96825,0.1,25327.2,5945311627.1379,774377.2981,0.042151,1681.15,2838804.72,2.3026,2.3026,0.00010319,2.3026,-0.93787,0.99232,0.071429,38683.375,7870513505.9222,740490.4267,0.03017,1626.8393,2675744.7668,2.6391,2.6391,7.3396e-05,2.6391,-0.96102,0.9962,0.071429,38683.375,7870513505.9222,740490.4267,0.03017,1626.8393,2675744.7668,2.6391,2.6391,7.3396e-05,2.6391,-0.96102,0.9962,0.0625,43856.2969,9050283164.1955,741724.1856,0.026408,1619.5156,2649776.7326,2.7726,2.7726,6.4086e-05,2.7726,-0.96774,0.99723,0.0625,43856.2969,9050283164.1955,741724.1856,0.026408,1619.5156,2649776.7326,2.7726,2.7726,6.4086e-05,2.7726,-0.96774,0.99723,36113.dcm
1,10247.75,1697608899.9993,1081599.9991,0.00022327,2136.25,4570647.75,-2.2204e-16,-2.2204e-16,0.00067159,-2.2204e-16,0,0,1,10247.75,1697608899.9993,1081599.9991,0.00022327,2136.25,4570647.75,-2.2204e-16,-2.2204e-16,0.00067159,-2.2204e-16,0,0,1,10247.75,1697608899.9993,1081599.9991,0.00022327,2136.25,4570647.75,-2.2204e-16,-2.2204e-16,0.00067159,-2.2204e-16,0,0,0.25,27715.75,6329676332.3233,1028635.4991,0.035033,2113.875,4484351.0158,1.3863,1.3863,0.00016756,1.3863,-0.9375,0.96004,0.14286,34793.75,10701516507.2815,961039.2848,0.020092,2057.1071,4251865.9309,1.9459,1.9459,9.5555e-05,1.9459,-0.97456,0.98849,0.14286,34793.75,10701516507.2815,961039.2848,0.020092,2057.1071,4251865.9309,1.9459,1.9459,9.5555e-05,1.9459,-0.97456,0.98849,36138.dcm
0.0625,4795.4375,88507846407.5533,3224584.6242,0.038855,3566.3125,12703904.8961,2.7509,2.7726,3.4169e-05,2.6643,-0.92661,0.99637,0.027027,6049.4797,195322497023.0996,3221707.8641,0.032463,3583.9662,12828232.7613,3.5512,3.6109,1.7505e-05,3.3661,-0.93347,0.99917,0.021739,7087.5054,239985738517.59,3192355.0644,0.028514,3567.4946,12712154.8388,3.7505,3.8286,1.4282e-05,3.578,-0.93906,0.99945,0.014085,12514.9225,356261440859.539,3278272.6893,0.022831,3585.162,12861810.3232,4.1711,4.2627,9.5931e-06,3.977,-0.932,0.99974,0.013333,12211.1367,379980918587.0797,3292843.8792,0.021697,3591.6233,12906607.6192,4.2216,4.3175,9.2082e-06,4.021,-0.93642,0.99977,0.011628,16933.7936,435650442077.8049,3236751.662,0.019533,3558.1831,12678849.2511,4.3626,4.4543,8.1396e-06,4.1409,-0.94264,0.99984,36200.dcm
0.024688,1673.4634,126196698761.4052,2430007.95,0.042753,3100.4878,9593347.1072,3.516,3.7051,2.494e-05,3.3268,-0.92694,0.99935,0.019416,1837.6683,160229919550.9902,2397842.6142,0.034776,3080.3125,9468842.9823,3.7554,3.9446,2.1794e-05,3.4725,-0.93881,0.99961,0.011696,2458.0029,251853882465.2665,2321329.4988,0.025843,3034.9622,9193346.3404,4.2674,4.4503,1.4866e-05,3.8759,-0.94409,0.99984,0.010582,2472.6447,273708119974.4976,2295235.1567,0.026512,3017.3658,9088723.8151,4.381,4.5502,1.3972e-05,3.9358,-0.94371,0.99986,0.0089684,2921.2768,315732545566.7518,2247368.0167,0.02376,2982.8527,8886642.4265,4.5626,4.7154,1.2347e-05,4.0495,-0.94299,0.9999,0.0082975,3035.3648,336197521485.4197,2216534.5316,0.024271,2960.8852,8760109.351,4.6495,4.7955,1.1786e-05,4.0885,-0.94231,0.99991,36228.dcm
0.041667,3811.7917,96472260211.7952,2893481.7907,0.022351,3389.8958,11475038.8632,3.1492,3.1781,2.9316e-05,2.9704,-0.88627,0.99774,0.021975,4278.3261,178152073147.1158,2808273.5642,0.026213,3340.8804,11144727.0113,3.7128,3.8211,1.9665e-05,3.426,-0.91921,0.99938,0.0202,4229.92,193210608927.4145,2799491.419,0.0242,3337.84,11124768.8013,3.7985,3.9051,1.8115e-05,3.5095,-0.92683,0.99947,0.017698,4888.2719,224356438384.9653,2811661.7183,0.021434,3347,11187244.9197,3.9229,4.037,1.5705e-05,3.6451,-0.9318,0.99961,0.012422,9149.5556,328473238843.729,2849682.1225,0.018747,3350.3765,11220818.8327,4.2885,4.3902,1.1219e-05,3.9801,-0.94645,0.99982,0.011049,10375.4341,371578656282.31,2797354.8562,0.016809,3317.8791,11011729.6877,4.4052,4.5071,9.8737e-06,4.1011,-0.95373,0.99987,36248.dcm
1,53324.25,2563238144.4994,1635840.999,0.00010167,2552.25,6567271.25,-2.2204e-16,-2.2204e-16,0.00063532,-2.2204e-16,0,0,1,53324.25,2563238144.4994,1635840.999,0.00010167,2552.25,6567271.25,-2.2204e-16,-2.2204e-16,0.00063532,-2.2204e-16,0,0,0.5,52292.25,4876744164.3664,1568232.999,8.5878e-05,2487.75,6241529.9767,0.69315,0.69315,0.00031746,0.69315,-1,0.86603,0.5,52292.25,4876744164.3664,1568232.999,8.5878e-05,2487.75,6241529.9767,0.69315,0.69315,0.00031746,0.69315,-1,0.86603,0.33333,55610.25,7721414799.76,1662021.999,7.6052e-05,2553.75,6582484.2947,1.0986,1.0986,0.00021151,1.0986,-1,0.94281,0.33333,55610.25,7721414799.76,1662021.999,7.6052e-05,2553.75,6582484.2947,1.0986,1.0986,0.00021151,1.0986,-1,0.94281,36253.dcm
0.0025203,3416.2948,115331675112.3604,1198509.0826,0.044365,2178.9215,4730725.3962,4.7683,6.0058,1.5418e-05,4.0322,-0.60737,0.99777,0.0023087,4225.8865,126104469681.1029,1199131.6777,0.04167,2177.2045,4724149.7548,4.8722,6.0922,1.4146e-05,4.1277,-0.6207,0.9982,0.002232,5154.3339,131797269126.092,1198067.7218,0.040967,2173.6556,4710176.1712,4.9266,6.1254,1.3543e-05,4.1866,-0.63267,0.99847,0.002174,5869.1567,136836580597.6191,1197533.7869,0.040074,2171.6084,4702917.326,4.9709,6.1513,1.3083e-05,4.2337,-0.64375,0.99869,0.0021325,6797.0255,140734956648.4487,1196391.9032,0.039366,2169.1337,4694252.5023,5.0083,6.1703,1.2679e-05,4.2735,-0.65239,0.99884,0.0021101,7257.415,142957149149.4474,1195904.8322,0.039475,2167.1076,4686916.8501,5.0288,6.1806,1.2472e-05,4.2948,-0.65667,0.99892,36298.dcm
1,37029,650800111.4991,543168.9987,4.8892e-05,1561.5,2467655,-2.2204e-16,-2.2204e-16,0.00093371,-2.2204e-16,0,0,0.5,46974.625,1212358271.862,514488.9987,0.0001078,1504.625,2306747.7523,0.69315,0.69315,0.00046642,0.69315,-1,0.86603,0.5,46974.625,1212358271.862,514488.9987,0.0001078,1504.625,2306747.7523,0.69315,0.69315,0.00046642,0.69315,-1,0.86603,0.5,46974.625,1212358271.862,514488.9987,0.0001078,1504.625,2306747.7523,0.69315,0.69315,0.00046642,0.69315,-1,0.86603,0.33333,76343.1667,1711656415.7837,569867.6654,7.7292e-05,1465.6667,2200054.6415,1.0986,1.0986,0.00031065,1.0986,-1,0.94281,0.33333,76343.1667,1711656415.7837,569867.6654,7.7292e-05,1465.6667,2200054.6415,1.0986,1.0986,0.00031065,1.0986,-1,0.94281,36311.dcm
0.015611,826.8523,31370223776.2558,909627.6801,0.056458,1904.4659,3613479.1472,3.8778,4.1687,3.3088e-05,3.4852,-0.81863,0.99881,0.004842,2273.9896,78876823683.769,871348.1371,0.033132,1855.7916,3430893.0354,4.8534,5.3348,1.718e-05,4.1344,-0.80707,0.9997,0.0037598,3838.3464,97558120259.6454,861564.9808,0.030044,1840.6395,3377650.0108,5.0956,5.5875,1.4524e-05,4.3139,-0.80734,0.99979,0.0033932,4806.6234,110332441959.1148,859464.0372,0.030708,1834.7789,3359411.1111,5.2192,5.6897,1.345e-05,4.4008,-0.81806,0.99984,0.0033145,5347.6118,113760230449.1727,857957.8998,0.030868,1831.479,3348509.329,5.2451,5.7131,1.3112e-05,4.4305,-0.82106,0.99985,0.0031949,6126.3469,120120665121.2457,854688.4364,0.029897,1825.583,3328948.8125,5.2837,5.7496,1.2519e-05,4.4775,-0.82851,0.99987,36341.dcm
1,242863.5,966324462.4992,931224.9989,5.5794e-05,1726.5,3182253.5,-2.2204e-16,-2.2204e-16,0.00076046,-2.2204e-16,0,0,1,242863.5,966324462.4992,931224.9989,5.5794e-05,1726.5,3182253.5,-2.2204e-16,-2.2204e-16,0.00076046,-2.2204e-16,0,0,0.33333,99660.9167,3404761378.9517,871685.9989,0.00030351,1858.75,3542553.0324,1.0986,1.0986,0.0002531,1.0986,-1,0.94281,0.2,87243.6,5358296394.5458,822303.199,0.00025005,1802.7,3331320.3228,1.6094,1.6094,0.00015163,1.6094,-1,0.9798,0.2,87243.6,5358296394.5458,822303.199,0.00025005,1802.7,3331320.3228,1.6094,1.6094,0.00015163,1.6094,-1,0.9798,0.076923,84397.3462,13443695531.4128,790742.3067,0.00012773,1762.6923,3192278.0306,2.5649,2.5649,5.7962e-05,2.5649,-1,0.99704,36388.dcm
1,534885.5,2267468774.9994,2313440.9989,8.6785e-05,2424.5,6031779.5,-2.2204e-16,-2.2204e-16,0.00060606,-2.2204e-16,0,0,1,534885.5,2267468774.9994,2313440.9989,8.6785e-05,2424.5,6031779.5,-2.2204e-16,-2.2204e-16,0.00060606,-2.2204e-16,0,0,0.5,554173.625,4604588314.4177,2397032.9989,5.4065e-05,2448.875,6128713.7438,0.69315,0.69315,0.00030285,0.69315,-1,0.86603,0.33333,499444.4167,6747786057.1702,2312453.9989,3.8737e-05,2415.5833,5940281.0445,1.0986,1.0986,0.00020178,1.0986,-1,0.94281,0.33333,499444.4167,6747786057.1702,2312453.9989,3.8737e-05,2415.5833,5940281.0445,1.0986,1.0986,0.00020178,1.0986,-1,0.94281,0.33333,499444.4167,6747786057.1702,2312453.9989,3.8737e-05,2415.5833,5940281.0445,1.0986,1.0986,0.00020178,1.0986,-1,0.94281,36397.dcm
