angular_Second_Momentorg1,Contrastorg1,Correlationorg1,SoSVarianceorg1,inverse_Diff_Momentorg1,sum_Averageorg1,sum_Varianceorg1,sum_Entropyorg1,Entropyorg1,diff_Varianceorg1,diff_Entropyorg1,info_M_Correlation_1org1,info_M_Correlation_2org1,ImageName
0.010344,9072.6636,8285486708.5411,142132.6277,0.014395,658.4719,544564.0854,4.5218,4.5718,2.4468e-005,4.2031,-0.97682,0.99992,39428.dcm
0.020958,33926.6971,5180852300.2989,158760.6339,0.0083347,689.9127,577047.6702,3.8224,3.8656,2.8795e-005,3.7778,-0.99061,0.99975,39431.dcm
0.0138,28792.2952,11975721681.7453,206159.7234,0.009535,818.7928,778195.7681,4.2133,4.2833,1.7661e-005,4.1204,-0.97913,0.99987,39435.dcm
0.016475,35973.252,19799620571.6274,369126.3739,0.0022351,1033.3631,1396678.7973,4.089,4.1063,2.0377e-005,3.9449,-0.98598,0.99984,3944.dcm
0.013961,29959.397,12319858696.3869,213693.6632,0.0061386,835.7207,802683.5839,4.2213,4.2724,1.759e-005,4.1223,-0.98166,0.99987,39440.dcm
0.013841,30838.2723,46823342649.5263,734434.615,0.016169,1591.0576,2769444.2541,4.2265,4.286,1.6681e-005,4.0872,-0.96928,0.99984,39447.dcm
0.0097184,27566.1012,63527390412.5284,667316.0467,0.019384,1497.5438,2555663.3423,4.5763,4.6358,1.3798e-005,4.3023,-0.97005,0.99992,39457.dcm
0.015879,18079.7883,39117296068.2086,733321.3935,0.021258,1638.386,2794693.4333,4.0847,4.1475,2.1812e-005,3.8921,-0.96645,0.99979,39467.dcm
0.016705,20947.1872,35632877901.3214,713826.9768,0.022225,1585.186,2706451.9002,4.0406,4.0958,2.195e-005,3.8668,-0.96547,0.99977,39477.dcm
0.021354,31655.4398,9747517458.9595,325296.3399,0.01384,1017.5687,1202437.3445,3.8178,3.8547,3.2032e-005,3.7287,-0.96941,0.99966,3948.dcm
0.025683,33545.9453,5690074985.9793,199603.2713,0.0084426,723.8123,720825.1506,3.6445,3.6627,3.2134e-005,3.6021,-0.98792,0.99964,39485.dcm
0.028583,32976.7542,6763725559.966,256179.9499,0.0032789,800.8942,883698.0724,3.5257,3.5551,3.5764e-005,3.4715,-0.99721,0.99958,39489.dcm
0.023823,68195.5075,12662435189.4537,320601.3165,0.0046736,881.803,1146132.7654,3.7205,3.7374,2.3125e-005,3.6556,-0.98138,0.99967,39494.dcm
0.01093,62801.5249,101142530785.4253,903832.5694,0.0088238,1691.8805,3451700.6666,4.4709,4.5163,9.2331e-006,4.3627,-0.97269,0.99991,39497.dcm
0.0032841,64014.285,280318596692.7076,751518.9449,0.0059754,1538.2222,2906929.2921,5.6433,5.7187,3.6624e-006,5.2627,-0.96291,0.99999,39499.dcm
0.004582,64068.0585,263523831913.1444,954441.5625,0.0065442,1815.2016,3690239.874,5.3075,5.3856,4.447e-006,5.0557,-0.97223,0.99998,39502.dcm
0.0083006,70360.1665,139354345612.5248,910526.1296,0.008883,1709.2208,3447870.6995,4.7512,4.7915,7.3158e-006,4.5905,-0.97992,0.99995,39504.dcm
0.015192,8009.9621,3293137729.9178,100492.3344,0.010221,545.8945,383649.9552,4.1371,4.1883,3.7552e-005,3.931,-0.97976,0.99984,39508.dcm
0.025039,40013.0548,16913499593.9569,490509.48,0.0024938,1245.2811,1826840.9558,3.6881,3.6881,2.8203e-005,3.6107,-0.99049,0.99964,3951.dcm
0.010613,28223.5841,27407822519.0746,311240.7973,0.0069718,949.5053,1200811.994,4.5078,4.5458,1.4493e-005,4.2883,-0.98654,0.99993,39514.dcm
0.020572,7795.6872,2698744595.9606,119086.7849,0.009319,614.7775,444545.9006,3.8514,3.8853,4.86e-005,3.7031,-0.97973,0.99973,39522.dcm
0.014885,33274.5774,24851276189.54,394661.785,0.0018653,1132.4338,1519141.955,4.1879,4.2098,1.8083e-005,4.0669,-0.99275,0.99988,39531.dcm
0.016839,24589.5845,8393956994.6835,201322.6678,0.0033608,752.919,748347.7049,4.0382,4.085,2.5737e-005,3.9051,-0.97845,0.99982,3954.dcm
0.01016,26792.0815,27190469495.8416,303345.3768,0.0049599,933.6595,1159303.8827,4.5496,4.5897,1.4348e-005,4.3064,-0.98239,0.99993,39540.dcm
0.024565,21147.683,4982821352.8335,186932.7787,0.00078635,737.7076,678183.0182,3.6735,3.7069,3.8471e-005,3.5642,-0.99072,0.99965,39547.dcm
0.015514,7638.0748,3632258681.1459,110064.9539,0.0097106,577.1691,412129.1246,4.1186,4.1663,3.582e-005,3.9013,-0.97259,0.99982,39551.dcm
0.035142,20889.122,4072330885.0268,216588.5885,0.00050202,835.4449,801713.041,3.3372,3.3491,5.4519e-005,3.2294,-0.9854,0.9993,39558.dcm
0.020572,7795.6872,2698744595.9606,119086.7849,0.009319,614.7775,444545.9006,3.8514,3.8853,4.86e-005,3.7031,-0.97973,0.99973,39563.dcm
0.022023,2534.2489,210856368.9959,18253.8544,0.014559,224.7847,66285.7718,3.8167,3.8167,0.00011731,3.4717,-0.97972,0.99968,39568.dcm
0.010446,27265.2206,36534038117.1322,394574.4317,0.0057795,1090.7373,1513438.7097,4.5291,4.5616,1.2562e-005,4.3342,-0.98066,0.99993,39575.dcm
0.0086223,25141.5052,36259140964.2114,326309.2059,0.0089167,950.4339,1261282.1712,4.7235,4.7535,1.1249e-005,4.4581,-0.97625,0.99994,39579.dcm
0.0086779,18883.084,23386880536.4543,237172.6533,0.007595,811.0977,871986.6366,4.7048,4.747,1.2435e-005,4.4699,-0.98328,0.99995,3958.dcm
0.010219,29719.7475,33433351697.9221,360353.6686,0.0059283,1055.654,1399254.7403,4.5561,4.5843,1.2538e-005,4.3701,-0.9809,0.99993,39588.dcm
0.025069,25473.0673,6203361817.7989,229514.1966,0.0028116,806.0443,807634.7998,3.6875,3.6875,3.4284e-005,3.6011,-0.99048,0.99964,39591.dcm
0.025844,29397.8105,6545291664.4977,242736.2417,0.002247,863.3604,884322.1199,3.6564,3.6564,3.4749e-005,3.5843,-0.9901,0.99961,39593.dcm
0.017681,24272.0734,7279528316.0113,174461.6844,0.0071844,693.6922,647027.1528,4.012,4.037,2.4399e-005,3.9282,-0.99388,0.99983,39596.dcm
0.027811,44621.4771,7785879947.5614,290828.7588,0.017674,857.2934,1034013.9042,3.5727,3.5829,3.3615e-005,3.4885,-0.97844,0.99951,396.dcm
0.01854,16549.6764,10273442295.6704,254166.2486,0.0054935,902.3096,941594.3244,3.9505,3.9884,2.9959e-005,3.7706,-0.99201,0.99981,3960.dcm
0.0025429,3643.8982,54162841404.9894,220124.5351,0.023864,882.5621,857597.4383,5.7269,5.9756,1.6495e-005,4.5362,-0.92738,0.99998,39601.dcm
0.0070301,2816.9382,8719326314.8385,159052.5102,0.033721,767.5374,609856.3751,4.779,4.9597,3.5481e-005,4.1089,-0.92223,0.9999,39605.dcm
0.0069243,2515.9889,8625146270.9173,142620.8217,0.036617,702.8173,545407.4601,4.8464,4.9751,3.5472e-005,4.0894,-0.93777,0.99993,39608.dcm
0.034026,12474.6878,3430461796.7106,198820.2133,0.0096157,810.5096,745914.159,3.371,3.3825,5.591e-005,3.3146,-0.98588,0.99931,3961.dcm
0.0029049,18998.1172,47011815143.0868,178510.8349,0.009775,770.992,684513.593,5.6187,5.8414,6.57e-006,5.0922,-0.93923,0.99998,39617.dcm
0.039414,35171.4512,7793343785.9468,372254.4573,0.0010259,1138.0065,1403925.8798,3.2362,3.2362,4.4407e-005,3.2223,-0.99148,0.99917,3964.dcm
0.0017937,24085.9766,213520792846.2981,382038.5554,0.0087856,1109.1242,1464290.6564,6.1301,6.324,4.117e-006,5.3441,-0.93888,0.99999,39642.dcm
0.0065702,29267.3791,56184745720.8579,407205.9352,0.014804,1102.0674,1584731.5864,4.9433,5.0264,1.0059e-005,4.6384,-0.97411,0.99996,39656.dcm
0.012518,21495.2473,9788134266.7288,172802.7748,0.0087345,682.8248,645696.9777,4.3284,4.3813,2.0065e-005,4.1365,-0.97498,0.99989,3967.dcm
0.0018167,24685.4251,213105327014.6018,377160.7239,0.0090238,1097.4236,1454440.1342,6.1055,6.3113,4.1463e-006,5.3405,-0.94114,0.99999,39674.dcm
0.0032692,16583.4786,31937636118.025,135021.8419,0.01254,662.934,528151.893,5.5297,5.7239,7.7685e-006,4.9753,-0.94595,0.99998,39686.dcm
0.015392,27755.7747,16455078255.6187,326001.3279,0.015811,1029.9455,1244039.5653,4.1478,4.1742,1.8053e-005,4.0739,-0.96721,0.99981,39698.dcm
0.013237,15543.5239,14559820878.1689,235746.4611,0.005904,846.7345,909047.0702,4.2765,4.3261,2.0806e-005,4.0786,-0.98832,0.9999,3970.dcm
0.010995,25132.9085,40395341354.3207,552687.4072,0.013693,1376.1605,2114869.9268,4.4212,4.5123,1.4783e-005,4.2848,-0.96714,0.9999,39704.dcm
0.019374,38709.2389,24643692043.7865,448430.7729,0.0017246,1188.0365,1736210.969,3.9189,3.9451,2.0186e-005,3.8382,-1,0.99981,39715.dcm
0.014524,15140.9644,6702381891.2622,146674.9447,0.0091653,652.1301,566960.2952,4.2006,4.2352,2.3765e-005,4.0702,-0.98203,0.99986,3972.dcm
0.016431,36399.2423,31542094942.0616,453875.4862,0.0025904,1169.9269,1758774.5897,4.0818,4.1097,1.6529e-005,3.9818,-1,0.99986,39722.dcm
0.0082848,25702.8678,45676702640.2195,425173.8388,0.018021,1121.0122,1661194.6817,4.7119,4.7948,1.2246e-005,4.4479,-0.97259,0.99995,39732.dcm
0.001766,23610.7513,180110949151.6097,328376.0288,0.010652,1020.5571,1258689.9322,6.1457,6.339,4.3633e-006,5.3208,-0.93756,0.99999,39740.dcm
0.014843,22261.4298,8551023186.6273,183503.7961,0.01027,702.4165,679142.6187,4.1694,4.2112,2.3442e-005,4.0041,-0.97891,0.99985,3975.dcm
0.0041544,5695.8451,5373178155.7726,45864.56,0.019893,370.3508,171813.5725,5.2617,5.4849,1.6707e-005,4.558,-0.9265,0.99996,39765.dcm
0.002356,16438.9453,41797567280.988,135891.4363,0.010529,646.405,518319.9204,5.7913,6.0512,6.683e-006,5.1105,-0.93082,0.99999,39779.dcm
0.008972,16061.2458,22506009745.9286,238968.6673,0.0093673,814.3934,885382.0889,4.6765,4.7138,1.3177e-005,4.4139,-0.97986,0.99994,3978.dcm
0.0074227,27589.1393,51573148050.4419,443953.6533,0.016111,1151.971,1704807.6142,4.8225,4.9044,1.0752e-005,4.5643,-0.96889,0.99995,39792.dcm
0.041581,41881.8928,19048295047.1796,585008.2952,0.0034232,1461.1768,2370391.7298,3.1843,3.1843,3.3156e-005,3.1303,-1,0.99913,39799.dcm
0.020659,22702.9706,6058023148.222,178926.0484,0.0093063,655.6188,669517.344,3.8517,3.8806,2.9153e-005,3.7576,-0.97406,0.99972,3980.dcm
0.024621,51149.765,15015244516.3814,383940.8164,0.0022093,950.4415,1316370.3523,3.7058,3.7058,2.2563e-005,3.6644,-1,0.9997,39802.dcm
0.0081314,33417.6698,52284928235.3419,388980.304,0.0076419,1011.1742,1497345.3901,4.7633,4.8121,8.7148e-006,4.5716,-0.97854,0.99995,39806.dcm
0.0043245,14550.8671,23288066114.046,149055.3093,0.0076651,694.5362,564556.1169,5.3317,5.4435,9.661e-006,4.8321,-0.95073,0.99997,39810.dcm
0.013426,38105.1914,29558425496.018,375261.4138,0.0067701,998.9348,1433123.6989,4.2877,4.3107,1.3886e-005,4.1422,-0.98383,0.99988,39819.dcm
0.015111,23906.1367,34810116986.7844,569249.1599,0.012643,1395.1857,2139980.398,4.1669,4.1929,1.7452e-005,4.0569,-0.98992,0.99987,39823.dcm
0.012051,37457.5521,46757401958.4124,508665.4207,0.0053996,1229.9619,1932397.7935,4.3815,4.4187,1.2551e-005,4.242,-0.99144,0.99992,39827.dcm
0.0083345,26603.0658,44512270823.7775,370461.2044,0.019467,1059.3663,1430666.5841,4.7672,4.7874,1.1898e-005,4.4892,-0.98909,0.99996,39832.dcm
0.018619,40813.2988,24947003720.3024,463652.0837,0.002235,1146.048,1715729.3805,3.9586,3.984,1.8868e-005,3.8567,-0.98687,0.99979,39835.dcm
0.0098607,34781.2295,32411037650.5531,378132.2946,0.0063108,1082.425,1424101.9222,4.5715,4.6196,1.3073e-005,4.3999,-0.97812,0.99993,39838.dcm
0.011446,13917.8015,16011097500.1641,225444.3977,0.0051693,832.4283,873433.6254,4.4119,4.4709,1.8604e-005,4.1796,-0.98301,0.99991,3984.dcm
0.0079551,27316.4288,43723073689.2177,356934.7733,0.019367,1035.1383,1381221.7522,4.8049,4.8353,1.136e-005,4.5246,-0.98511,0.99996,39841.dcm
0.013664,36316.2408,45471003130.1383,545334.8214,0.006103,1309.8943,2108173.3467,4.2602,4.2934,1.378e-005,4.1429,-0.99342,0.9999,39845.dcm
0.015578,35939.0878,39278123480.246,555122.9356,0.0054698,1332.0364,2119077.4548,4.1299,4.1623,1.6227e-005,4.018,-0.99749,0.99987,39850.dcm
0.010707,27735.5614,41533062201.3261,456866.3822,0.015932,1220.7963,1749941.0234,4.5188,4.5374,1.3096e-005,4.3557,-0.99177,0.99993,39855.dcm
0.014508,33378.4689,20870154032.5868,382494.5491,0.005738,1053.8606,1414485.5552,4.188,4.2336,1.9414e-005,4.0523,-0.97946,0.99985,39858.dcm
0.018462,16121.3911,5297977013.5544,154917.4839,0.0094952,673.6971,583624.4901,3.9769,3.9957,3.0224e-005,3.8708,-0.98719,0.9998,3986.dcm
0.0068736,11116.5658,44454027109.7707,386543.2847,0.01872,1172.6867,1499159.9518,4.877,4.9801,1.3405e-005,4.49,-0.97123,0.99996,39862.dcm
0.0062295,8706.5314,23289144372.2924,296096.7421,0.031488,1031.2255,1150377.7713,4.9072,5.083,2.0307e-005,4.369,-0.92535,0.99992,39864.dcm
0.0098825,14556.9821,18664511025.7259,259598.967,0.013677,881.2466,981705.9504,4.5764,4.6188,1.765e-005,4.2966,-0.97139,0.99992,39867.dcm
0.017959,8448.0565,4487191446.4734,157514.3388,0.017312,704.97,576868.7149,3.9708,4.0203,3.7417e-005,3.7976,-0.96701,0.99975,39870.dcm
0.013611,30120.3711,23153317648.6582,375667.2634,0.0090472,1060.6575,1414770.6239,4.2686,4.2971,1.7864e-005,4.1236,-0.98218,0.99988,39871.dcm
0.023401,16730.6591,4800933883.2552,201987.8342,0.010623,774.4252,732576.7305,3.7066,3.7552,4.0677e-005,3.623,-0.97369,0.99963,39873.dcm
0.017115,7763.8308,5341964979.4965,191371.4927,0.020121,779.5513,706661.9736,4.0101,4.0684,3.4013e-005,3.8511,-0.94677,0.99968,39875.dcm
0.011636,11370.962,22964960481.7745,366964.9014,0.013812,1135.6244,1381673.7256,4.3974,4.454,2.0065e-005,4.1628,-0.97705,0.99991,39877.dcm
0.0068498,11742.2584,44271556596.5402,387852.1197,0.018632,1171.5255,1496511.632,4.8853,4.9836,1.3244e-005,4.5005,-0.96986,0.99996,39878.dcm
0.027004,8421.1641,2580605997.8641,140368.1023,0.012627,620.7677,479241.4619,3.5862,3.6147,5.3967e-005,3.4404,-0.97898,0.99953,39880.dcm
0.014052,15253.1354,15418293004.7059,313550.9779,0.0087344,1009.7948,1171221.2107,4.2272,4.2678,2.4208e-005,3.9958,-0.97018,0.99986,39882.dcm
0.0055817,9687.9114,30640996657.5552,322975.5665,0.02823,1087.2697,1262647.0133,5.0124,5.1928,1.7508e-005,4.4651,-0.93057,0.99994,39884.dcm
0.015891,30463.6887,21590236840.8541,403233.4936,0.0045629,1113.3491,1524257.6383,4.1258,4.1426,2.0073e-005,3.9965,-0.98785,0.99985,39886.dcm
0.014199,9223.7922,6605935748.6699,168745.8977,0.012333,744.0551,630549.1926,4.211,4.2551,2.9556e-005,3.9816,-0.96799,0.99983,39889.dcm
0.022271,18160.4324,4043954472.8398,151162.1273,0.0048457,665.0727,559049.4644,3.7742,3.8056,3.9518e-005,3.6616,-0.98365,0.99971,3989.dcm
0.0067026,10480.4583,41871285450.6664,355632.2957,0.01836,1110.5727,1377544.5079,4.8936,5.0054,1.3877e-005,4.4819,-0.97213,0.99996,39893.dcm
0.0036564,10677.3213,111139584512.1193,421556.5432,0.015489,1208.0455,1627553.8426,5.4964,5.6113,7.3174e-006,4.8382,-0.95119,0.99998,39895.dcm
0.049116,287154.9582,66246944356.3306,1708140.0913,0.003032,1905.3711,5910426.1303,3.017,3.017,2.1898e-005,3.0013,-1,0.99878,399.dcm
0.02978,21675.4172,4010893296.9244,205047.5867,0.0042061,799.9836,728665.988,3.4947,3.5164,4.9709e-005,3.4173,-0.99134,0.99952,3990.dcm
0.010845,13056.2895,21500467218.6448,303989.4361,0.011882,951.5795,1145876.9731,4.4871,4.5259,1.9123e-005,4.1803,-0.97409,0.99992,39901.dcm
0.0052973,8962.2997,59052343685.933,468004.8672,0.026909,1322.4511,1833531.9005,5.0689,5.2453,1.3594e-005,4.4784,-0.9299,0.99995,39904.dcm
0.0066039,8638.8164,36032935856.0927,309788.9821,0.014656,992.6675,1185581.7119,4.9247,5.0203,1.536e-005,4.4544,-0.97465,0.99997,39907.dcm
0.012866,9045.5557,20647494635.8803,390805.4042,0.016611,1191.6739,1498482.8624,4.2954,4.3533,2.1333e-005,4.0626,-0.95775,0.99983,39909.dcm
0.013206,8144.3423,9712933228.0244,235380.3737,0.018307,891.6255,864829.2911,4.2527,4.3272,2.8965e-005,3.9678,-0.95722,0.99983,39910.dcm
0.021101,33793.7098,18540679689.5077,475571.8761,0.0045102,1238.5829,1765182.2194,3.8451,3.8596,2.5639e-005,3.7502,-0.98469,0.99973,39912.dcm
0.0078935,10267.8134,40944981955.1277,410469.771,0.019816,1218.6541,1599008.8197,4.7428,4.842,1.4948e-005,4.3884,-0.97187,0.99995,39915.dcm
0.011089,13260.4621,17011241494.1551,262671.3165,0.011738,873.4264,969448.5848,4.4712,4.5022,1.9993e-005,4.1893,-0.97673,0.99992,39918.dcm
0.028781,21987.7536,4212748540.392,204445.8928,0.0040259,811.8313,736607.8732,3.5216,3.5516,4.8629e-005,3.4447,-0.99172,0.99955,3992.dcm
0.0072444,7903.6906,15475797100.0176,268377.1611,0.035808,987.6636,1026708.3037,4.7436,4.9328,2.5104e-005,4.2297,-0.91486,0.99988,39921.dcm
0.01971,260049.9328,103276110918.2451,1014838.8133,0.0024346,1506.0642,3679327.0536,3.9268,3.9268,8.7736e-006,3.8787,-0.99481,0.9998,39924.dcm
0.023717,50407.9973,10697267633.5448,314069.2104,0.0097559,934.597,1150583.6233,3.7016,3.7426,2.3338e-005,3.7099,-0.9663,0.99956,39926.dcm
0.032562,86341.4148,10193507345.8957,379666.9698,0.0046653,993.1766,1390226.9746,3.4253,3.4253,3.0637e-005,3.3812,-0.96473,0.99928,39929.dcm
0.017599,42559.1569,11007284814.4737,249241.7278,0.013984,775.163,896141.558,4.0048,4.0415,1.8262e-005,3.9617,-0.96445,0.99974,39932.dcm
0.032544,297234.6414,83761711964.5944,1443174.7851,0.0011723,1817.904,4915191.478,3.4255,3.4255,1.4305e-005,3.4028,-1,0.99947,39934.dcm
0.01971,260049.9328,103276110918.2451,1014838.8133,0.0024346,1506.0642,3679327.0536,3.9268,3.9268,8.7736e-006,3.8787,-0.99481,0.9998,39936.dcm
0.02474,50428.2739,10387714468.4368,322403.7444,0.010191,943.1323,1167022.8477,3.6576,3.7003,2.4419e-005,3.6665,-0.9645,0.99952,39939.dcm
0.019455,18892.8492,4628491841.1905,149743.8957,0.0033841,664.0239,553215.7832,3.9064,3.9406,3.4221e-005,3.7949,-0.98615,0.99978,3994.dcm
0.016078,40407.1239,11214937342.1556,231045.6498,0.014973,743.9042,834879.1644,4.0801,4.1307,1.7199e-005,4.0245,-0.96389,0.99978,39941.dcm
0.024266,99681.9698,11725426039.2559,336592.619,0.0036707,922.0292,1210029.3844,3.7111,3.7192,2.3387e-005,3.6521,-0.96789,0.9996,39944.dcm
0.02769,52767.0306,5503127963.2501,211771.1103,0.0061316,775.0194,751518.3592,3.5789,3.5885,3.273e-005,3.5483,-0.98924,0.99957,39947.dcm
0.021548,36496.4181,7586950054.1307,226052.4475,0.0036853,770.8958,777692.4086,3.8171,3.8385,2.6156e-005,3.7641,-0.99011,0.99973,39948.dcm
0.036068,304884.4618,75995930271.4698,1483686.5132,0.0012576,1816.1367,4944209.9919,3.3228,3.3228,1.5913e-005,3.298,-1,0.99935,39949.dcm
0.0024846,21762.2214,374293971584.635,686997.6185,0.010726,1434.7945,2702333.5304,5.8996,5.9981,4.0007e-006,5.2138,-0.96389,0.99999,39953.dcm
0.011779,5559.9805,4167311916.9359,118049.5972,0.019757,638.7669,455218.2601,4.335,4.4421,3.8636e-005,3.9835,-0.94503,0.99984,39955.dcm
0.020753,15073.5066,5239524620.4914,199068.9783,0.013409,806.1264,753074.4384,3.8394,3.8757,3.7302e-005,3.7236,-0.96195,0.99965,39956.dcm
0.025531,34844.1607,6561316194.8335,230280.517,0.0092868,751.3745,834285.504,3.6511,3.6689,3.0167e-005,3.6175,-0.97249,0.99958,3996.dcm
0.00307,22396.8222,339724480467.3102,804837.278,0.011819,1629.6135,3167588.4165,5.7001,5.7866,4.4744e-006,5.1187,-0.96459,0.99999,39960.dcm
0.020052,15870.8614,5367213733.3373,192777.65,0.0082523,760.3354,701058.742,3.8757,3.9107,3.5584e-005,3.7605,-0.97313,0.99973,39962.dcm
0.0080653,6086.2254,6371550522.4909,112243.3388,0.018862,603.5279,429417.7612,4.7154,4.8202,2.5898e-005,4.2947,-0.9499,0.99992,39964.dcm
0.020758,15112.0172,5007989699.0702,190199.0491,0.013613,742.0121,680719.9612,3.8463,3.8756,3.6886e-005,3.7224,-0.96996,0.9997,39965.dcm
0.0076073,5959.569,6501264533.3377,106741.8815,0.0186,587.3176,410987.7095,4.7713,4.8788,2.5244e-005,4.325,-0.94634,0.99993,39971.dcm
0.0094828,5901.0979,5616096925.5579,122368.6528,0.018623,642.0084,470014.9595,4.5621,4.6585,3.0146e-005,4.1639,-0.94554,0.99989,39974.dcm
0.0024331,20964.2919,376814365251.7682,675280.5302,0.01317,1419.8403,2657373.5248,5.9233,6.0197,4.0448e-006,5.2096,-0.96312,0.99999,39979.dcm
0.019434,15022.5785,5252937088.3148,185556.5518,0.013224,738.9869,671876.1828,3.9014,3.9412,3.4773e-005,3.7857,-0.97222,0.99974,39985.dcm
0.0185,8666.9049,1797278877.0574,72447.4011,0.0085395,451.4077,263515.9466,3.9859,3.9918,4.5159e-005,3.8052,-0.98869,0.9998,39987.dcm
0.013435,25659.8451,24421036548.8556,353763.023,0.0098858,953.2117,1341884.5881,4.2777,4.3104,1.6433e-005,4.135,-0.988,0.99989,39989.dcm
0.024266,11196.8982,3684000819.4372,146204.5169,0.012357,640.5034,541466.4563,3.6932,3.7192,4.169e-005,3.6046,-0.98879,0.99967,39992.dcm
0.019819,13809.27,4175399896.7431,136623.583,0.010287,622.1635,501128.0051,3.9003,3.9215,3.533e-005,3.7748,-0.98775,0.99978,39995.dcm
0.013472,35308.2098,32876872993.5923,466309.0077,0.011626,1219.9621,1765570.6331,4.2979,4.3073,1.4574e-005,4.1939,-0.98688,0.99989,39998.dcm
0.00095086,11586.2345,299049514360.7059,825427.1945,0.028823,1732.7067,3246778.3708,6.2546,6.9684,7.9027e-006,4.9802,-0.80858,0.99996,4.dcm
0.015181,12885.9513,5113985263.9471,119281.1306,0.011939,564.157,446387.7664,4.1565,4.1887,2.5775e-005,4.0363,-0.98747,0.99987,40000.dcm
0.013168,32052.9658,29783762709.4308,421102.7909,0.011477,1131.2706,1603866.4191,4.3166,4.3303,1.4745e-005,4.198,-0.98405,0.99989,40003.dcm
0.016471,34957.602,27085304999.244,486942.2068,0.014068,1238.1546,1821194.8093,4.095,4.1065,1.8332e-005,3.9909,-0.98743,0.99984,40007.dcm
0.019925,27579.5288,12946802720.7056,295301.1503,0.0062797,910.8425,1103602.6936,3.9022,3.9164,2.4606e-005,3.7797,-0.99293,0.99979,4001.dcm
0.0067474,26089.9997,88450496476.3031,617030.5091,0.01186,1424.0686,2364553.4789,4.9218,4.9998,9.2698e-006,4.6336,-0.97084,0.99996,40010.dcm
0.0013817,11613.3036,176324581778.3313,988306.4162,0.045309,1934.88,3873801.797,5.5226,6.6073,1.0476e-005,4.5567,-0.69463,0.99958,40031.dcm
0.0014197,10986.1123,203467354764.2571,961936.8138,0.044844,1919.3677,3786110.1844,5.6412,6.5783,1.1297e-005,4.5378,-0.73147,0.99975,40052.dcm
0.020027,27701.7975,12935710837.3069,296634.4565,0.0063439,914.2879,1109176.579,3.897,3.9113,2.4753e-005,3.7741,-0.99289,0.99978,4006.dcm
0.0016604,15148.6504,296033370202.6145,882110.6309,0.029825,1801.6578,3446325.8576,5.9105,6.4073,7.4493e-006,4.8962,-0.85279,0.99997,40079.dcm
0.0014949,15688.1778,354703654579.0292,904545.8784,0.028317,1807.5601,3541983.492,6.0297,6.512,6.6241e-006,4.9762,-0.85997,0.99997,40096.dcm
0.0011071,44848.6684,622694847205.449,841542.2086,0.010919,1690.6332,3268956.6568,6.4083,6.8075,2.9354e-006,5.5816,-0.89771,0.99999,4011.dcm
0.0010554,16550.3888,285758778810.3589,786235.9011,0.036098,1651.0094,3108811.6203,6.1167,6.87,7.7642e-006,4.9378,-0.80208,0.99995,40123.dcm
0.001049,16595.7784,238951105483.9632,823645.6285,0.03714,1685.6841,3241768.2046,5.9943,6.8781,7.5552e-006,4.9168,-0.77063,0.99991,40145.dcm
0.0049691,22709.4531,114657394666.351,547198.1183,0.010914,1290.7798,2114660.2329,5.2209,5.3053,7.6397e-006,4.7725,-0.96392,0.99997,40166.dcm
0.0062617,24677.4773,94908415057.885,626603.4599,0.011739,1437.0399,2408277.0597,4.9948,5.0744,8.8947e-006,4.6787,-0.96658,0.99996,40172.dcm
0.0013412,11979.6803,182534120790.637,977943.2555,0.044093,1920.5647,3831838.5714,5.5723,6.6365,1.0022e-005,4.6072,-0.70293,0.99964,40193.dcm
0.038383,294649.4614,105923144344.0628,1967610.1067,0.0055865,2279.8628,7150284.6056,3.2495,3.2639,1.6718e-005,3.2495,-1,0.99926,402.dcm
0.0013917,43015.2477,513062389975.627,1000458.3602,0.014572,1909.0065,3871389.6709,6.117,6.5793,3.4011e-006,5.389,-0.87373,0.99998,4021.dcm
